书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/30404521/,https://img1.doubanio.com/view/subject/s/public/s32324687.jpg,一想到还有95%的问题留给人类，我就放心了, ,8.5,1579人,[巴拿马] 豪尔赫•陈、[美] 丹尼尔·怀特森 / 苟利军、张晓佳、郝小楠 / 北京联合出版公司 / 2018-12 / 68.00元,这是一本“逆向科普”的科普书。你以为你知道的事情，其实连世界顶尖科学家都不知道。这本书告诉你那些“顶尖科学家都不知道的事情” 。但这并非一本“答案”之书。本... ,豪尔赫•陈&丹尼尔·怀特森,科普&科学&物理&长知识了&自然科学相关&自然&硬科幻&后浪
https://book.douban.com/subject/26992254/,https://img2.doubanio.com/view/subject/s/public/s29389153.jpg,时间的形状,相对论史话（升级版）,8.8,3608人,汪洁 / 北京时代华文书局 / 2017-4 / 48.00,暂无,汪洁,科普&相对论&物理&物理学&科学&自然科学&自然&天文
https://book.douban.com/subject/26837082/,https://img1.doubanio.com/view/subject/s/public/s29702467.jpg,消失的微生物,滥用抗生素引发的健康危机,8.7,2002人,［美］马丁•布莱泽 / 傅贺、严青（校） / 湖南科学技术出版社 / 2016-7-1 / 48.00,为什么现在的孩子越来越高、越来越胖？为什么青少年糖尿病越来越多、发病年龄越来越小？为什么越来越多的现代人患上了哮喘、过敏性鼻炎以及五花八门的食物过敏？种种“... ,马丁•布莱泽,科普&医学&微生物&健康&生物&科学&生物学&进化
https://book.douban.com/subject/35546702/,https://img9.doubanio.com/view/subject/s/public/s34005216.jpg,静坐,的科学、医学与心灵之旅,9.4,74人,杨定一、杨元宁 / 华龄出版社 / 2021-7-1 / 69.00,暂无,杨定一&杨元宁,静坐&健康&减压&冥想&灵修&生活&科学&科普
https://book.douban.com/subject/35505959/,https://img2.doubanio.com/view/subject/s/public/s33944492.jpg,自私的人类,人类如何避免自我毁灭,7.6,234人,尼古拉斯·P.莫尼 / 喻柏雅 / 北京联合出版公司 / 2021-8 / 58.00元,暂无,尼古拉斯·P.莫尼,科普&生物学&进化&科学&生物&文学&环保&2021
https://book.douban.com/subject/1034279/,https://img3.doubanio.com/view/subject/s/public/s2132270.jpg,果壳中的宇宙, ,8.6,9015人,[英] 史蒂芬·霍金 / 吴忠超 / 湖南科学技术出版社 / 2006-3 / 42.00元,在《果壳中的宇宙》这部新作中，霍金把读者带到理论物理的最前沿，真理在那里甚至比幻想更令人眼花缭乱。他利用通俗的语言解释制约着宇宙的原理。 ,史蒂芬·霍金,科普&史蒂芬·霍金&物理&宇宙&科学&天文&霍金&理论物理
https://book.douban.com/subject/30291736/,https://img9.doubanio.com/view/subject/s/public/s29837045.jpg,科学的历程（修订第4版）, ,8.6,278人,吴国盛 / 博集天卷 | 湖南科学技术出版社 / 2018-8 / 128,暂无,吴国盛,科学史&科普&吴国盛&科学&自然科学&历史&哲学&经典作品
https://book.douban.com/subject/10455982/,https://img2.doubanio.com/view/subject/s/public/s27168352.jpg,什么是数学,对思想和方法的基本研究,9.3,1236人,R•柯朗、H•罗宾、I·斯图尔特 / 左平、张饴慈 / 复旦大学出版社 / 2012-1-1 / 43.00元,本书是世界著名的数学科普读物，它搜集了许多经典的数学珍品，对整个数学领域中的基本概念与方法，做了精深而生动的阐述。无论是数学专业人士，或是愿意作数学思考者都... ,R•柯朗&H•罗宾&I·斯图尔特,数学&科普&思维&什么是数学&科学&方法&经典&美国
https://book.douban.com/subject/30379527/,https://img9.doubanio.com/view/subject/s/public/s29923715.jpg,世界观(原书第2版),现代人必须要懂的科学哲学和科学史,8.9,2916人,[美]理查德·德威特 / 孙天 / 机械工业出版社 / 2018-11-15 / 99.00元,暂无,理查德·德威特,世界观&科学哲学&哲学&认知体系&科学史&科普&系统思维&科学
https://book.douban.com/subject/3349509/,https://img1.doubanio.com/view/subject/s/public/s4142947.jpg,科学发现的逻辑, ,8.7,363人,卡尔·波普尔 / 查汝强、邱仁宗、万木春 / 中国美术学院出版社 / 2008-1-1 / 60.00元,《科学发现的逻辑》主要讨论知识理论的两个基本问题：划界和归纳问题。作者论证科学与非科学的划界标准不是可证实性而是可证伪性，科学的方法不是归纳法而是演绎检验法... ,卡尔·波普尔,哲学&波普尔&科学哲学&逻辑学&科学&思维&科普&西方哲学
https://book.douban.com/subject/26852425/,https://img9.doubanio.com/view/subject/s/public/s28960634.jpg,什么是科学, ,8.7,1601人,吴国盛 / 广东人民出版社 / 2016-8 / 49.80元,本书直面现今国人科学概念的误区，即要么把科学等同于技术，等同于促进生产力发展的工具，要么把科学看成一种普遍存在的人类智力成就。作者指出：科学成为推动历史发展... ,吴国盛,科学史&科普&科学哲学&科学&吴国盛&哲学&科学人文&社科
https://book.douban.com/subject/27025492/,https://img2.doubanio.com/view/subject/s/public/s29431112.jpg,上帝的手术刀,基因编辑简史,8.7,2504人,王立铭 / 浙江人民出版社 / 2017-5-1 / 59.90元,·这本书从孟德尔神父的“豌豆试验”入手，用跌宕起伏、起承转合的文学讲述手法，在全书中埋下层层伏笔，抖出了一个又一个的重磅包袱，宛如一位智者在科学之树下摇着扇... ,王立铭,科普&生物学&基因&医学&科学&生物&中国
https://book.douban.com/subject/35611315/,https://img1.doubanio.com/view/subject/s/public/s34006419.jpg,我的大脑敞开了,爱多士的数学之旅,8.8,26人,[美] 布鲁斯·谢克特 / 王元、李文林 / 上海译文出版社 / 2021-10 / 45.00元,本书是著名数学家保罗·爱多士的传记。爱多士是20世纪世界上最伟大的数学家之一，无疑也是最古怪独特的数学家之一。爱多士出生于数学人才辈出的匈牙利，科学精英荟萃... ,布鲁斯·谢克特,传记&译文纪实&数学&纪实文学&数学家&纪实&科学&美国
https://book.douban.com/subject/26839342/,https://img2.doubanio.com/view/subject/s/public/s28969893.jpg,文明之光, ,8.9,968人,吴军 / 人民邮电出版社 / 2014-12 / 177元,吴军博士从对人类文明产生了重大影响却在过去被忽略的历史故事里，选择了有意思的几十个片段特写，以人文和科技、经济结合的视角，有机地展现了一幅人类文明发展的宏大... ,吴军,历史&科普&吴军&文化&科技&科学&入门&互联网
https://book.douban.com/subject/27168433/,https://img1.doubanio.com/view/subject/s/public/s29632929.jpg,基因传,众生之源,8.6,3964人,[美] 悉达多·穆克吉 / 马向涛 / 中信出版社 / 2018-1 / 88.00元,在整个20世纪，有三项颠覆性的科学概念和技术应用把人类社会引领到新的历史阶段：“原子”的发现带来物理学的革命，“字节”的发现带来互联网的革命，“基因”的发现... ,悉达多·穆克吉,科普&基因&生物学&遗传学&科学&医学&进化论&好书，值得一读
https://book.douban.com/subject/1257217/,https://img9.doubanio.com/view/subject/s/public/s9111416.jpg,时间简史, ,9.1,2826人,史蒂芬・霍金 / 许明贤、吴忠超 / 湖南科学技术出版社 / 2003-1-1 / 70.00元,史蒂芬·霍金的《时间简史》在1998年首版以来的岁月里，已成为全球科学著作的里程碑。它被翻译840种文字，销售了1000万册，成为国际出版史上的奇观。《时间... ,史蒂芬・霍金,科普&时间简史&史蒂芬·霍金&霍金&物理&科学&物理学&量子力学
https://book.douban.com/subject/1437852/,https://img1.doubanio.com/view/subject/s/public/s1475298.jpg,费恩曼物理学讲义（第1卷）,(第1卷),9.5,1845人,Richard P. Feynman、Robert B. Leighton、Matthew Sands / 王子辅、李洪芳、钟万蘅 / 上海科学技术出版社 / 2005-06 / 85.00元,20世纪60年代初，美国一些理工科大学鉴于当时的大学基础物理数学与现代科学技术的发展不相适应，纷纷试行教学改革，加利福尼亚理学院就是其中之一。该校于1961... ,Richard P. Feynman&Robert B. Leighton&Matthew Sands,物理&费曼&物理学&科普&科学&经典&教材&科学读物
https://book.douban.com/subject/1225983/,https://img2.doubanio.com/view/subject/s/public/s1171582.jpg,万物简史, ,8.7,9410人,[美] 比尔·布莱森 / 严维明、陈邕 / 接力出版社 / 2005-2 / 36.80元,这是一部有关现代科学发展史的既通俗易懂又引人入胜的书，作者用清晰明了、幽默风趣的笔法，将宇宙大爆炸到人类文明发展进程中所发生的繁多妙趣横生的故事一一收入笔下... ,比尔·布莱森,科普&万物简史&自然科学&科学&科学史&历史&美国&物理
https://book.douban.com/subject/10745173/,https://img2.doubanio.com/view/subject/s/public/s9121761.jpg,科学的反革命,理性滥用之研究（修订版）,9.1,194人,（英国）弗里德里希·A.哈耶克 / 冯克利 / 译林出版社 / 2012-5-22 / 28.00元,《科学的反革命》（修订版） The Counter-Revolution of Science 哈耶克最早对社会科学方法论的集中论述出现在《科学的反革命》一... ,弗里德里希·A.哈耶克,哈耶克&哲学&社会学&政治哲学&政治学&科学&人文与社会译丛&英国
https://book.douban.com/subject/4928961/,https://img1.doubanio.com/view/subject/s/public/s6202478.jpg,人有人的用处,控制论与社会,8.9,316人,[美] 维纳 / 陈步 / 北京大学出版社 / 2010-7 / 36.00元,《人有人的用处:控制论与社会》中收入的著作，是自文艺复兴时期现代科学诞生以来，经过足够长的历史检验的科学经典。为了区别于时下被广泛使用的“经典”一词，我们称... ,维纳,控制论&哲学&科学&科普&思想&人文&社会&计算机
https://book.douban.com/subject/35314319/,https://img2.doubanio.com/view/subject/s/public/s33794453.jpg,The Code Breaker,"Jennifer Doudna, Gene Editing, and the Future of the Human Race",9.3,96人,Walter Isaacson / Simon &amp; Schuster / 2021-3-9 / USD 29.99,The bestselling author of Leonardo da Vinci and Steve Jobs returns with a grip... ,Walter Isaacson,传记&科学&基因&人物传记&生物&美国&英文原版&有声书
https://book.douban.com/subject/35424870/,https://img1.doubanio.com/view/subject/s/public/s33918477.jpg,如何科学学外语,语言习得的真相与方法,8.1,169人,[日] 白井恭弘 / 甘菁菁 / 图灵｜人民邮电出版社 / 2021-7 / 69.80元,暂无,白井恭弘,语言&方法论&英语&思维方法&科普&日本&思维&科学
https://book.douban.com/subject/10808841/,https://img1.doubanio.com/view/subject/s/public/s28001539.jpg,夜观星空,天文观测实践指南,9.3,1044人,特伦斯•迪金森 / 谢懿 / 北京科学技术出版社 / 2012-9 / 78.00元,特伦斯·迪金森等编著的《夜观星空(天文观测实践指南)》针对天文爱好者，从宇宙结构讲起，详细介绍了夜空中著名的恒星、行星、星团、星系以及彗星、流星和极光等，并... ,特伦斯•迪金森,天文&科普&天文学&星空&科学&入门
https://book.douban.com/subject/34984198/,https://img1.doubanio.com/view/subject/s/public/s33734427.jpg,费曼物理学讲义,第1卷,9.5,88人,[美] 理查德·费曼 / 郑永令等 / 上海科学技术出版社 / 2020-4-1 / 118.00元,暂无,理查德·费曼,物理学&物理&费曼&自然科学&经典&科普&科学&physics
https://book.douban.com/subject/30134674/,https://img9.doubanio.com/view/subject/s/public/s29681275.jpg,宇宙的琴弦,The Elegant Universe,9.2,676人,[美] 布赖恩·格林 / 李泳 / 湖南科学技术出版社 / 2018-1 / 69,布莱恩•格林是当今世界领先的弦理论家之一，他十分精妙地把科学思想与写作融合起来。本书撩开了弦理论的神秘面纱，揭示了一个十一维的宇宙。那里，空间的纤维撕裂了又... ,布赖恩·格林,科普&量子力学&超弦理论&物理&弦论&物理学&天文学&科学
https://book.douban.com/subject/26776967/,https://img9.doubanio.com/view/subject/s/public/s28650756.jpg,发现的乐趣,费曼演讲、访谈集,8.4,1637人,[美] 理查德·费曼 / 朱宁雁 / 北京联合出版公司 / 2016-5 / 39.80元,《发现的乐趣》收录了费曼一生中最能代表其科学观、价值观、教育观的13篇访谈和演讲文章。通过费曼自己的话语，我们得以聆听他的童年故事、参与原子弹研制的传奇经历... ,理查德·费曼,传记&科普&费曼&科学&我想读这本书&物理&美国&好书，值得一读
https://book.douban.com/subject/26214114/,https://img9.doubanio.com/view/subject/s/public/s28272164.jpg,暗淡蓝点,探寻人类的太空家园,8.8,872人,卡尔·萨根 (Carl Sagan) / 叶式辉、黄一勤 / 人民邮电出版社 / 2014-11-1 / CNY 49.00,全书首先回顾了历史上有关人类在宇宙中地位的种种观念，接着根据20世纪中叶以来空间探测的成就对太阳系作了全方位的考察，然后评估了将人送入太空的种种理由，最后是... ,卡尔·萨根,科普&宇宙&卡尔·萨根&天文学&天文&科学&自然科学&人类
https://book.douban.com/subject/26902370/,https://img9.doubanio.com/view/subject/s/public/s29469165.jpg,宇宙, ,9.2,1024人,[美] 卡尔·萨根 / 陈冬妮 / 广西科学技术出版社 / 2016-12 / 68.00,暂无,卡尔·萨根,科普&宇宙&卡尔·萨根&科学&物理&好书，值得一读&我想读这本书&外国文学
https://book.douban.com/subject/33408247/,https://img9.doubanio.com/view/subject/s/public/s32294606.jpg,病毒星球, ,8.2,5483人,[美]卡尔·齐默 / 刘旸 / 广西师范大学出版社 / 2019-4 / 48.00元,暂无,卡尔·齐默,科普&病毒&生物学&医学&科学&微生物&理想国&新知
https://book.douban.com/subject/26314627/,https://img3.doubanio.com/view/subject/s/public/s27996410.jpg,万物：创世, ,8.9,2948人,[德] 延斯·哈德 / 王遥路、陈亮 / 北京联合出版公司 / 2015-4 / 188.00元,暂无,延斯·哈德,科普&漫画&绘本&宇宙&科学&历史&趣味
https://book.douban.com/subject/35228079/,https://img1.doubanio.com/view/subject/s/public/s33742618.jpg,像火箭科学家一样思考,将不可能变为可能,7.6,726人,【美】奥赞·瓦罗尔 / 李文远 / 北京联合出版公司 / 2020-10 / 65,这个世界正在以令人眼花缭乱的速度变化发展，每个人在日常生活中都会遇到复杂和陌生的问题。在没有明确指导方针且时间紧迫的情况下，那些能够像火箭科学家一样思考，并... ,奥赞·瓦罗尔,思维&思考&科学&创新&管理&创意&科普&好书，值得一读
