书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/26772731/,https://img9.doubanio.com/view/subject/s/public/s28627105.jpg,七堂极简物理课, ,8.3,12025人,[意] 卡洛·罗韦利 / 文铮、陶慧慧 / 博集天卷 | 湖南科学技术出版社 / 2016-5 / 39.00元,在本书中，意大利物理学家卡洛•罗韦利，用诗一般简洁优美的语言，向读者讲述了20世纪以来现代物理学的伟大理论发现。相对论、量子力学、宇宙的结构、空间的颗粒、时... ,卡洛·罗韦利
https://book.douban.com/subject/30311816/,https://img9.doubanio.com/view/subject/s/public/s29866665.jpg,荒诞医学史, ,7.9,4516人,莉迪亚•康、内特•彼得森 / 王秀莉、赵一杰 / 江西科学技术出版社 / 2018-9 / 48.00元,暂无,莉迪亚•康&内特•彼得森
https://book.douban.com/subject/34710113/,https://img9.doubanio.com/view/subject/s/public/s33554965.jpg,逛动物园是件正经事, ,8.4,1222人,花蚀 / 商务印书馆 / 2020-1-8 / 98.00,暂无,花蚀
https://book.douban.com/subject/34905537/,https://img2.doubanio.com/view/subject/s/public/s33537302.jpg,好的婚姻，要守护财产和爱,人人都需要的婚姻安全必修课,8.8,2448人,吴杰臻 / 北京联合出版有限公司 / 2019-12 / 49.80元,世界变化越来越快，离婚大战在我们身边时有上演。作为一名离婚律师，吴杰臻律师目睹了婚姻百态，当“教人离婚”成为日常工作时，他也在不断对婚姻进行思考，希望能从中... ,吴杰臻
https://book.douban.com/subject/35181762/,https://img3.doubanio.com/view/subject/s/public/s33708330.jpg,世界观（原书第3版）,现代人必须要懂的科学哲学和科学史,9.2,300人,[美] 理查德·德威特 / 孙天 / 机械工业出版社 / 2020-8-20 / 109.00元,本书是一本让人大开脑洞、训练思维、自我成长的人文通识读本。它介绍了科学史和科学哲学根本的问题，如什么是真理、哲学性/概念性事实等；涵盖了目前对科学世界观产生... ,理查德·德威特
https://book.douban.com/subject/30246268/,https://img1.doubanio.com/view/subject/s/public/s29791449.jpg,给忙碌者的天体物理学, ,8.6,2710人,尼尔·德格拉斯·泰森 / 孙正凡 / 未读·探索家·北京联合出版公司 / 2018-6 / 49.80,暂无,尼尔·德格拉斯·泰森
https://book.douban.com/subject/30264678/,https://img9.doubanio.com/view/subject/s/public/s29912804.jpg,尸体变化图鉴, ,9.1,1835人,陈禄仕 / 贵州科技出版社 / 2017-10 / 98,暂无,陈禄仕
https://book.douban.com/subject/30177380/,https://img2.doubanio.com/view/subject/s/public/s29721851.jpg,特工训练手册,危急时刻如何绝处逢生,7.5,874人,[美] 克林特·埃默森 / 诸葛雯 / 民主与建设出版社 / 2018-4 / 39.80元,暂无,克林特·埃默森
https://book.douban.com/subject/35033507/,https://img2.doubanio.com/view/subject/s/public/s33621061.jpg,数学之美（第三版）, ,8.8,621人,吴军 / 人民邮电出版社 / 2020-4 / 69.00元,八年前，“数学之美”系列文章原刊载于谷歌黑板报，获得上百万次点击，得到读者高度评价。读者说，读了“数学之美”，才发现大学时学的数学知识，比如马尔可夫链、矩阵... ,吴军
https://book.douban.com/subject/35623897/,https://img9.doubanio.com/view/subject/s/public/s34015836.jpg,众神的植物,神圣、具疗效和致幻力量的植物,8.6,40人,[美]理查德·伊文斯·舒尔兹、[瑞士]艾伯特·霍夫曼、[德]克里斯汀·拉奇 / 金恒镳 / 商务印书馆 / 2021-9 / 98.00,暂无,理查德·伊文斯·舒尔兹&艾伯特·霍夫曼&克里斯汀·拉奇
https://book.douban.com/subject/26905274/,https://img2.doubanio.com/view/subject/s/public/s29149391.jpg,海错图笔记, ,8.2,5510人,张辰亮 / 中信出版社／中国国家地理·图书 / 2016-11-1 / 68.00元,暂无,张辰亮
https://book.douban.com/subject/35602102/,https://img1.doubanio.com/view/subject/s/public/s33998389.jpg,整形密码,整形手术背后的科学与美学,8.1,63人,刘韬滔 / 天津科学技术出版社 / 2021-10-13 / 68.00元,暂无,刘韬滔
https://book.douban.com/subject/34462719/,https://img9.doubanio.com/view/subject/s/public/s33458976.jpg,女生呵护指南,一定要知道的关于女生的那些事儿,8.1,3998人,六层楼 / 浙江科学技术出版社 / 2019-7-1 / 78.00,从“大姨妈”的初次拜访开始，女生就和这位“亲戚”有了扯不断的关系。从小女孩逐渐成长为魅力女性的过程中，除了欣喜和向往，随之而来的还有迷茫、敏感、难言和不安。... ,六层楼
https://book.douban.com/subject/33476150/,https://img3.doubanio.com/view/subject/s/public/s33532000.jpg,建筑的故事, ,8.9,947人,[英] 帕特里克·狄龙 著、[英] 斯蒂芬·比斯蒂 绘 / 姜南菲、吴婧 / 后浪丨北京联合出版公司 / 2020-1 / 168.00元,暂无,帕特里克·狄龙 著&斯蒂芬·比斯蒂 绘
https://book.douban.com/subject/26992254/,https://img2.doubanio.com/view/subject/s/public/s29389153.jpg,时间的形状,相对论史话（升级版）,8.8,3608人,汪洁 / 北京时代华文书局 / 2017-4 / 48.00,暂无,汪洁
https://book.douban.com/subject/27025492/,https://img2.doubanio.com/view/subject/s/public/s29431112.jpg,上帝的手术刀,基因编辑简史,8.7,2504人,王立铭 / 浙江人民出版社 / 2017-5-1 / 59.90元,·这本书从孟德尔神父的“豌豆试验”入手，用跌宕起伏、起承转合的文学讲述手法，在全书中埋下层层伏笔，抖出了一个又一个的重磅包袱，宛如一位智者在科学之树下摇着扇... ,王立铭
https://book.douban.com/subject/35219154/,https://img2.doubanio.com/view/subject/s/public/s33837952.jpg,戒糖,改变一生的科学饮食法,7.6,847人,初夏之菡（罗晓） / 中信出版集团 / 2020-9 / 49.00元,暂无,初夏之菡
https://book.douban.com/subject/10750155/,https://img9.doubanio.com/view/subject/s/public/s9114855.jpg,数学之美, ,8.7,11986人,吴军 / 人民邮电出版社 / 2012-5-1 / 45.00元,几年前，“数学之美”系列文章原刊载于谷歌黑板报，获得上百万次点击，得到读者高度评价。读者说，读了“数学之美”，才发现大学时学的数学知识，比如马尔可夫链、矩阵... ,吴军
https://book.douban.com/subject/30280804/,https://img9.doubanio.com/view/subject/s/public/s29841565.jpg,薛兆丰经济学讲义,来自超过25万人的经济学课堂,8.2,14222人,薛兆丰 / 中信出版社 / 2018-7-1 / CNY 68.00,暂无,薛兆丰
https://book.douban.com/subject/27172839/,https://img9.doubanio.com/view/subject/s/public/s29580784.jpg,苏菲的世界, ,9.0,5413人,[挪威] 乔斯坦·贾德 / 萧宝森 / 作家出版社 / 2017-8 / 38.00元,暂无,乔斯坦·贾德
https://book.douban.com/subject/20494401/,https://img1.doubanio.com/view/subject/s/public/s24562968.jpg,费马大定理,一个困惑了世间智者358年的谜,9.2,3017人,[英] 西蒙·辛格 / 薛密 / 广西师范大学出版社 / 2013-1 / 39.80元,《费马大定理》是关于一个困惑了世间智者358年的谜题的传奇。本书既有振奋人心的故事讲述方式，也有引人入胜的科学发现的历史。西蒙•辛格讲述了一个英国人，经过数... ,西蒙·辛格
https://book.douban.com/subject/35541399/,https://img1.doubanio.com/view/subject/s/public/s33983499.jpg,噪声,人类判断的缺陷,7.1,535人,[以色列] 丹尼尔·卡尼曼、[法] 奥利维耶·西博尼、[美] 卡斯·R.桑斯坦 / 李纾、汪祚军、魏子晗 / 浙江教育出版社 / 2021-9-1 / 139.90元,暂无,丹尼尔·卡尼曼&奥利维耶·西博尼&卡斯·R.桑斯坦
https://book.douban.com/subject/35548157/,https://img2.doubanio.com/view/subject/s/public/s33958511.jpg,五堂极简生物课, ,7.8,119人,[英] 保罗•纳斯 / 于是 / 博集天卷 | 湖南科学技术出版社 / 2021-8-12 / 56,暂无,保罗•纳斯
https://book.douban.com/subject/30437166/,https://img2.doubanio.com/view/subject/s/public/s33686153.jpg,饮食的迷思,关于营养、健康和遗传的科学真相,8.3,2143人,[英] 蒂姆·斯佩克特 / 李超群 / 广西师范大学出版社 / 2019-3 / 52.00,暂无,蒂姆·斯佩克特
https://book.douban.com/subject/35595861/,https://img1.doubanio.com/view/subject/s/public/s33994289.jpg,混沌,开创一门新科学,9.0,30人,［美］詹姆斯·格雷克 / 楼伟珊 / 图灵｜人民邮电出版社 / 2021-9 / 119.8元,暂无,詹姆斯·格雷克
https://book.douban.com/subject/35630298/,https://img9.doubanio.com/view/subject/s/public/s34020474.jpg,黑洞之心,宇宙中最狂暴又最迷人的天体,7.4,55人,[法]奥海良·巴罗 / 郭彦良、姚智斌 / 上海三联书店 / 2021-10 / 55.00元,暂无,奥海良·巴罗
https://book.douban.com/subject/1225983/,https://img2.doubanio.com/view/subject/s/public/s1171582.jpg,万物简史, ,8.7,9410人,[美] 比尔·布莱森 / 严维明、陈邕 / 接力出版社 / 2005-2 / 36.80元,这是一部有关现代科学发展史的既通俗易懂又引人入胜的书，作者用清晰明了、幽默风趣的笔法，将宇宙大爆炸到人类文明发展进程中所发生的繁多妙趣横生的故事一一收入笔下... ,比尔·布莱森
https://book.douban.com/subject/34879783/,https://img1.doubanio.com/view/subject/s/public/s33514479.jpg,有毒,从致命武器到救命解药，看地球致命毒物如何成为生化大师,8.6,512人,[美] 克丽丝蒂 • 威尔科克斯（Christie Wilcox） / 阳曦 / 低音 • 北京联合出版公司 / 2019-11 / 60.00元,暂无,克丽丝蒂 • 威尔科克斯
https://book.douban.com/subject/35542799/,https://img1.doubanio.com/view/subject/s/public/s33976418.jpg,在病毒中生存,一种进化论的解释,7.4,54人,[美国] 苗德岁 / 译林出版社 / 2021-10 / 39.00元,病毒自古以来使人类备受侵扰，但事实上，我们就生活在病毒舞动的海洋中，它们像蜜蜂一样在不同生命体之间穿梭，拖着基因片段，嫁接着DNA，传递着遗传物质……病毒对... ,苗德岁
https://book.douban.com/subject/35491326/,https://img2.doubanio.com/view/subject/s/public/s34017501.jpg,外科的诞生,从文艺复兴到移植手术革命,8.3,29人,[美] 大卫·施耐德 / 张宁 / 中信出版集团 / 2021-9-30 / 98,暂无,大卫·施耐德
https://book.douban.com/subject/26944962/,https://img9.doubanio.com/view/subject/s/public/s33844356.jpg,地理学与生活,全彩插图第11版,8.9,2823人,[美] 阿瑟·格蒂斯、[美] 朱迪丝·格蒂斯、[美] 杰尔姆·D.费尔曼 / 黄润华、韩慕康、孙颖 / 后浪丨北京联合出版公司 / 2017-4 / 228.00元,地理学是一门古老的学科，最初仅指地球的绘图与勘查，但发展到今天已经逐渐成为一门范围广泛的学科。本书共十三章，分四篇，囊括自然地理学、人口地理学、文化地理学、... ,阿瑟·格蒂斯&朱迪丝·格蒂斯&杰尔姆·D.费尔曼
https://book.douban.com/subject/20431965/,https://img1.doubanio.com/view/subject/s/public/s24511478.jpg,只有医生知道!,@协和张羽 发给天下女人的私信,8.5,13991人,张羽 / 江苏人民出版社 / 2013-1 / 35.00元,这是一本有关女性的百科全书。抱着“大医治未病”的愿景，作者通过一个个生动的故事，在幽默而不乏温情的叙述中，力图帮助女性真正了解自己的身体，懂得爱护并且知道如... ,张羽
https://book.douban.com/subject/35567117/,https://img2.doubanio.com/view/subject/s/public/s33986232.jpg,愚蠢心理学, ,5.9,201人,[法] 约翰-弗朗斯瓦·马里昂 / 李珂 / 上海科学技术文献出版社 / 2021-10 / 55,暂无,约翰-弗朗斯瓦·马里昂
https://book.douban.com/subject/35518114/,https://img9.doubanio.com/view/subject/s/public/s33979736.jpg,政治学有什么用？, ,8.3,142人,[英]加雷思·索思韦尔 / 姚子玄 / 译林出版社 / 2021-9 / 48.00元,暂无,加雷思·索思韦尔
https://book.douban.com/subject/26683297/,https://img1.doubanio.com/view/subject/s/public/s28359438.jpg,进化心理学(第4版),心理的新科学,9.0,1923人,[美] 戴维·巴斯 / 张勇、蒋柯、熊哲宏(审校) / 商务印书馆 / 2015-9 / 88.00元,进化心理学是一门革命性的新科学，它提供了一个有趣而独特的视角来观察人类的心理和行为，是现代心理学和进化生物学在理论上的真正融合。作者戴维巴斯是进化心理学领域... ,戴维·巴斯
https://book.douban.com/subject/35632117/,https://img9.doubanio.com/view/subject/s/public/s34076076.jpg,我能有什么坏心思呢, ,7.4,532人,乔舒亚·巴克曼（Joshua Barkman） / 朱一凡 / 四川文艺出版社 / 2021-11-1 / 59.80元,暂无,乔舒亚·巴克曼
https://book.douban.com/subject/35632257/,https://img1.doubanio.com/view/subject/s/public/s34022088.jpg,聪明简史,历史中的计算思维（绘本版）,9.1,49人,猿编程 / 人民邮电出版社 / 2021-10-1 / 129.00,本书专为4～12 岁孩子量身打造，讲述了历史上的计算问题，以及解决了这些问题的聪明人的故事，本书也是一本介绍计算思维的百科书。全书分为14章，涵盖了从算筹的... ,猿编程
https://book.douban.com/subject/35567871/,https://img1.doubanio.com/view/subject/s/public/s33997909.jpg,一本书读懂碳中和, ,6.6,273人,安永碳中和课题组 / 机械工业出版社 / 2021-9-1 / 53.80元,该书全面解读双碳目标的意义、机遇、挑战和实现路径，不仅从宏观层面探讨了关键行业发展和减排的权衡关系、技术路线选择优先顺序等与社会经济体制框架息息相关的议题，... ,安永碳中和课题组
https://book.douban.com/subject/35574749/,https://img1.doubanio.com/view/subject/s/public/s33977797.jpg,我们为什么要行走, ,6.9,59人,[爱尔兰] 沙恩·奥马拉 / 陈晓宇 / 后浪丨中国友谊出版公司 / 2021-9-1 / 38.00元,暂无,沙恩·奥马拉
https://book.douban.com/subject/35674151/,https://img3.doubanio.com/view/subject/s/public/s34050330.jpg,动物去哪里, ,9.1,12人,[英] 詹姆斯·切希尔、[英] 奥利弗·乌贝蒂 / 谭羚迪 / 后浪丨湖南美术出版社 / 2021-12 / 176.00元,暂无,詹姆斯·切希尔&奥利弗·乌贝蒂
https://book.douban.com/subject/35620026/,https://img2.doubanio.com/view/subject/s/public/s34012503.jpg,人体的未来,一位医学家的身体探索笔记,7.4,12人,[英]德劳因·伯奇 / 陈剑锋 / 世界图书出版公司 / 2021-9 / 59.80元,《人体的未来》探讨了医学的未来、我们不断变化的身体素质以及长寿的意义。本书通过对成长、衰老、死亡疾病、性、精神、饮食等话题的探索，分析当今已经可能发生的事物... ,德劳因·伯奇
https://book.douban.com/subject/35459568/,https://img9.doubanio.com/view/subject/s/public/s33895524.jpg,认识电影（修订第14版）, ,9.5,301人,[美] 路易斯·贾内梯 / 焦雄屏 / 浙江文艺出版社 / 2021-5 / 158.00元,"◆ 长销40年的经典电影入门书，自20世纪70年代问世以来，被北京电影学院、北京大学、哈佛大学、MIT、纽约大学等知名院校指定为影视课程教材,备受电影人、学... ",路易斯·贾内梯
https://book.douban.com/subject/33438811/,https://img9.doubanio.com/view/subject/s/public/s33298015.jpg,为什么,关于因果关系的新科学,8.7,1426人,[美]朱迪亚·珀尔(Judea Pearl)、[美]达纳·麦肯齐(Dana Mackenzie) / 江生、于华 / 中信出版集团 / 2019-7 / 69.00元,暂无,朱迪亚·珀尔&达纳·麦肯齐
https://book.douban.com/subject/34449271/,https://img2.doubanio.com/view/subject/s/public/s33458203.jpg,尸检报告,一个殡葬师的手记,7.6,2391人,(英) 卡拉·瓦伦丁 / 马楠 / 中信出版集团 / 2019-8 / 58,暂无,卡拉·瓦伦丁
